Law&Company Inc.	2012	Seoul, Republic Of Korea	Marketplace	0	0	Law&Company is a Korean leading legal tech company which was established in 2012. It operates the biggest online legal market place, LawTalk(www.lawtalk.co.kr). Law&Company raised more than 3 million dollars in funding over 4 rounds including angels.	0	0	0	https://www.crunchbase.com/organization/law-company	0	0	#documentautomation, #machinelearning, #textmining, #ai, #marketplace, #lawtalk
Patent Bots LLC	2018	Somerville, MA	Analytics	0	0	Patent Bots provides essential tools for patent prosecution including automated patent proofreading and examiner statistics.	https://www.patentbots.com	0	https://angel.co/patent-bots	https://www.crunchbase.com/organization/patent-bots-llc	0	0	patent proofreading examiner statistics
Justika	0	Jakarta, Jakarta Raya, Indonesia	0	0	0	Justika serves legal issues, ranging from marriage, accounts payable, inheritance, business, business contracts, employment and others.	https://www.justika.com/konsultasi	https://twitter.com/justika_id	0	https://www.crunchbase.com/organization/justika	https://www.linkedin.com/company/justika.com/	https://www.facebook.com/justikaindonesia/	Information Services, Legal, Legal Tech
Softplan Planejamento e Sistemas Ltda.	1990	Florianópolis, SC	Analytics	0	0	Softplan a brazilian company that is working in the digital transformation in the country. We deliver solutions in Justice, Construction and Public Management since 1990. In the Legal segment, we are the Latin America market leader in technology for Justice, serving 7 State Courts (including São Paulo, the world's biggest court), Public Ministries and Public Attorneys with SAJ – Judiciary Automatization System, our solution that manages processual flows. It is estimated that 50% of all legal claims go through one of our systems. We also operate in the private practice, always researching to deliver the most advanced technology to our clients. To make a faster and more transparent Justice, our solutions are being developed with Artificial Intelligence, Analytics, Jurimetrics. We anticipate the future, helping companies and institutions to understand the legal claims behavior, including what have happened and what will happen, with the highest assertiveness rate in the market.  	www.softplan.com.br	@softplanonline	0	https://www.crunchbase.com/organization/softplan	0	0	analytics, artificial intelligence, jurimetric, legal, justice, lawtech, technology
Lexplosion Solutions	0	Kolkata, West Bengal, India	0	0	0	Lexplosion Solutions provides legal compliance, risk management, governance, audits, contracts, and litigation services and solutions.	http://lexplosion.in/		0	https://www.crunchbase.com/organization/lexplosion-solutions	https://www.linkedin.com/company/lexplosion-solutions/		Compliance, Information Services, Legal, Legal Tech, Professional Services, Risk Management
hukumonline.com by PT Justika Siar Publika	2000	Jl. TB Simatupang No.5 Jakarta, Indonesia	Legal Research	0	0	Hukumonline is a leading regulatory technology company in Indonesia. Hukumonline.com was established in 2000 by a small cohort of pioneering figures in Indonesian law, early during Indonesia’s reformation period. Initiated to educate and to offer quality legal insights, Hukumonline now stands as one of Indonesia’s most comprehensive, integrated and trusted providers of legal information.   Hukumonline provides easy access to legal information for business and legal professionals. The English version of the website, pro.hukumonline.com, also publishes premium commentary and analysis of current Indonesian law. In recent years, hukumonline.com began using Artificial Intelligent based computer program to build the country’s largest database of laws, regulations and court decisions. In 2018, Hukumonline also launched LIA (Legal Intelligent Assistant), the first legal chat-bot in Indonesia. LIA currently covers three basic legal subjects of family law and in progress to cover more legal subjects.     Hukumonline.com is continuing to grow and develop its business model through the establishment of two subsidiaries: easybiz.id and Justika.com. 	www.hukumonline.com	@hukumonline	0	0	0	0	legal research, e-discovery, document automation, analytics
Contractbook	0	Copenhagen, Hovedstaden, Denmark	0	0	0	Contractbook is a digital contract management platform where you can manage the entire lifecycle of your contracts in one flow.	http://contractbook.com	https://twitter.com/ContractbookHQ	0	https://www.crunchbase.com/organization/contractbook	https://www.linkedin.com/company/10532758/	https://www.facebook.com/contractbook/	Legal Tech, SaaS, Software
Clerical	2018	Centreville, VA	Document Automation	0	0	The expert systems platform	clerical.ai	@clericalai	0	https://www.crunchbase.com/organization/clerical?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/clerical/	https://www.facebook.com/clericalai	expert systems
Dealsign Solutions Oy	2017	Helsinki, Finland	Document Automation	0	0	Dealsign is an easy to use negotiation and contracting service in the cloud. 	www.dealsign.io	@dealsign	0	0	0	0	legal partner provided tenplates, contract mgmt, esigning, template mgmt, on-line negotiation
Jarvis Legal	0	Paris, Ile-de-France, France	0	0	0	Jarvis Legal is a cloud-based practice management software for law firms.	http://www.jarvis-legal.com/	https://twitter.com/jarvislegal	0	https://www.crunchbase.com/organization/jarvis-legal	https://www.linkedin.com/company/jarvis-legal/	https://www.facebook.com/pages/Jarvis-Legal/667520763290472	Information Services, Legal, Legal Tech, Software
TrialLine	0	Denver, Colorado, United States	0	0	0	TrialLine is a cloud-based mediation, trial presentation and storytelling legal timeline tool for law firms and attorneys.	https://trialline.net/	https://twitter.com/trialline	0	https://www.crunchbase.com/organization/trialline	https://www.linkedin.com/company/trialline/	https://www.facebook.com/trialline	Information Services, Information Technology, Legal, Legal Tech, SaaS
Legal Science, LLC	2015	Philadelphia, PA	Legal Research	0	0	Legal Science, LLC (LS) supports legal researchers and policy advocates in better tracking and evaluation of law. Our software creates legal data with the support of machine-learning to provide customers with insights into policies, regulations and laws affecting their business decisions and customers.The company is founded on the principles of Policy Surveillance – the systematic, scientific tracking of laws of public significance.	www.legalscience.com	@LegalScienceLLC	0	0	0	0	legal science
Lucius Report	0	Mexico City, Distrito Federal, Mexico	0	0	0	Lucius Report is a legal technological tool that generates due diligence reports of individuals and corporations with activities.	https://www.luciusreport.com/	https://twitter.com/luciusreport	0	https://www.crunchbase.com/organization/lucius-report	https://www.linkedin.com/company/lucius-report/	https://www.facebook.com/LuciusReport/	Compliance, Information Services, Information Technology, Legal, Legal Tech, Real Time
erik@translatefx.com	2018	Burlingame, CA	Document Automation	0	0	TranslateFX provides instant and accurate translation of legal texts between different languages. The company develops cutting-edge AI software to translate professional texts using accurate and consistent legal terminology and concepts. TranslateFX adheres to strict data confidentiality policies and is based in Burlingame, CA and Hong Kong.	https://www.translatefx.com	0	0	0	0	0	nlp, ai, cross border, documents, translation
CoProcure, Inc.	2018	San Francisco, CA	Marketplace	0	0	CoProcure (coprocure.us) makes it easy for public agencies to purchase together. Each year, U.S. local and state government agencies spend $1.5T on goods and services. Even though agencies have similar needs, each agency typically spends ~200+ hours making a purchase on its own. Purchasing redundancies cost taxpayers billions of dollars each year.   Public agencies can purchase together, sharing procurement processes and contracts. Even though some of these contracts already exist, they can be challenging to find and use. CoProcure makes it easy to discover and utilize existing cooperative contracts, saving public agencies time and money.   We're an early-stage startup harnessing the power of purchasing to reinvest billions of dollars into our local communities. 	www.coprocure.us	@CoProcure	https://angel.co/coprocure	0	0	0	legaltech, govtech, government, procurement
lawgarithm	2018	Paris, France	Analytics	0	0	We believe that companies and employees could achieve more than the current world will let them.  We believe we should be part of making things move faster and better.   This is why we have designed Lawgarithm, a high added-value, user friendly solution: using artificial intelligence and collaborative features, we allow companies to better prepare, review, negotiate, execute and manage their contracts. 	www.lawgarithm.net	@Lawgarithm_Inc	0	0	0	0	legaltech artificial intelligence contract management document automation analytics
teachoo	2014	Delhi	E-Discovery	0	0	Provides the best content	https://www.teachoo.com/		https://angel.co/company/teachoo	https://www.crunchbase.com/organization/teachoo			0
Pravoved.RU LAB	2018	Moscow, Russia 	Marketplace	0	0	Pravoved.ru is a LegalTech company in Russia. There are two main projects: the largest legal marketplace in Europe and the first  AI - based robot-lawyer capable of understanding questions written in plain-language and of giving a detailed legal advice in a fraction of a second  for free.   We are constantly growing since 2011. About 3 million people have solved their legal issues through the service. Our lawyers provide a legal advice and help to draw up documents at the platform. All clients have a possibility to choose  the type of consultation and receive a legal support in a few minutes.   At the end of 2017  Pravoved.ru  launched AI - based robot Fedor Neuronov  to consult the audience on legal issues. The robot is built on AI algorithm (neural network). The robot-lawyer consults mainly on consumer rights protection, as it is one of the most popular topics among the Pravoved.ru users in and Russia overall.   The technology may work with any language and legislation system.It will make legal advice faster and more accessible to clients. Moreover, robot eliminates the lawyers' routine and provide prompt support to clients of banks and commercial organizations.  Pravoved.ru is a resident of Skolkovo and the firs LegalTech company in Russia which raised investments from international venture capital funds. Our robot-lawyer won the startup competition in Moscow and was introduced at the legal conference Legal Geek in London.  	https://pravoved.ru/	0	0	https://www.crunchbase.com/organization/pravoved-ru	0	0	ai, robot lawyer, web, find-a-lawyer
Aqnel	0	Nairobi, Nairobi Area, Kenya	0	0	0	Aqnel is a legal technology company that is committed to bringing justice through technology.	https://aqnel.com/		0	https://www.crunchbase.com/organization/aqnel			Consulting, Education, Legal, Legal Tech, Mobile
Firm24	2013	Amsterdam, The Netherlands	Document Automation	0	0	Accountancy and law firms have not changed in decades. They still work on a time recording basis, which rewards them for being slow. At Firm24 we believe this needs to change: the satisfaction of the customer depends on the result, not the degree of effort.  Moreover, we believe that in today’s world clients should have transparency regarding service, process and price. Firm24 is committed to offer you exactly this: online corporate services at a fixed price!  We are the first platform in the Netherlands in this field, and we work together with renowned business partners, who all belong to the Dutch top 10 in their respective market segment.	firm24.com	@FIRM24com	0	https://www.crunchbase.com/organization/firm24	0	0	0
FIRM24.com	2013	Amsterdam The Netherlands	Marketplace	0	0	FIRM24 is the largest platform for online incorporation services. FIRM24 isn't like similar companies like legalzoom or rocket lawyer. They approach the start of a company as the start of a entrepreneurial lifecycle.  From cradle (the incorporation of a company, until the liquidation or sale of the shares of the company. The entire lifecycle is automated. 	www.firm24.com	@FIRM24com	0	https://www.crunchbase.com/organization/firm24	0	0	incorporation bv
Beacon Direct Cremation	2007	Largo, FL	Unknown	0	0	Beacon Direct Cremation is a family-owned direct cremation services offered in Tampa bay, Florida. Offering a simple and affordable alternative to traditional funeral home experience. We ensures no lies, no hidden fees, and complete transparency from the start of our conversation through the completion of the cremation arrangement process. 	https://www.beacondirectcremation.com/index.php		0	https://www.crunchbase.com/organization/beacon-direct-cremation?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv			cremation services, direct cremation services
Legal Advice Middle East	2015	Dubai, UAE	Marketplace	0	0	Legal Advice Middle East is an AI-powered legal services marketplace that connects consumers and lawyers by allowing them to find, communicate and transact with each other online. 	https://legaladviceme.com/	@legaladviceme	0	https://www.crunchbase.com/organization/legal-advice-middle-east	https://www.linkedin.com/company/legal-advice-middle-east	https://www.facebook.com/legaladviceme	0
JustVice, Inc.	2017	Davis, California	Marketplace	0	0	Legal advice for all. Now.  We make legal advice accessible, immediate and affordable for everyone, anywhere and anytime - through the use of a digital legal platform and Artificial Intelligence. 	www.justvice.com	https://twitter.com/just_vice1	https://angel.co/justvice	0	0	0	find-a-solicitor, marketplace, find-a-lawyer, legaltech, platform
Yerra Solutions AG	2013	Basel, Switzerland	Analytics	0	0	Technology used by in-house legal departments to capture and analyse Legal spend	https://www.yerrasolutions.com/yerra-clearly	@yerrasolutions	0	https://www.crunchbase.com/organization/yerra-solutions#section-overview	0	0	spend analytics contract management
RGC Manager GmbH & Co. KG	0	Hanover, Niedersachsen, Germany	0	0	0	RGC Manager GmbH & Co. KG offers software tools to support companies in the areas of energy law, environmental law and occupational safety.	https://rgc-manager.de/		0	https://www.crunchbase.com/organization/rgc-manager-gmbh-co-kg			Compliance, Legal, Legal Tech, Software
Kodex Bilisim	2018	Ankara,Turkey	Document Automation	0	0	Our products are(R&D process); *social media for lawyers. Lawyers always need-use social media because of their questions (about clients, Supreme Court decisions) . *search engine for Turkish Court of Cassation decisions via nlp. *Some Applications-Law Education for children *We have just estimated the Turkish Court of Cassation decisions.   	www.kodexbilisim.com		0	https://www.crunchbase.com/organization/kodex-bilisim?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv			law tech
NuLaw	0	Fort Lauderdale, Florida, United States	0	0	0	NuLaw is an all-in-one legal management solution for your law firm.	http://nulaw.co/	https://twitter.com/nulawapp	0	https://www.crunchbase.com/organization/nulaw	https://www.linkedin.com/company/nulaw/	https://www.facebook.com/nulawapp/	Consulting, Information Technology, Legal, Legal Tech, Software
A2.Legal	2018	Russia, Moscow	Marketplace	0	0	We are building a marketplace of ligal services with built-in practice management software.	A2Legal.RU	0	0	0	0	0	solo practitioners, small law firms, practicemanagement, marketplace
SkyRefund	2017	Sofia, Bulgaria	Online Dispute Resolution	0	0	SkyRefund is a company determined to empower air passengers and provide them with a simple, quick and easy way of upholding their rights. SkyRefund's legal team is comprised of some of the most experienced European lawyers, providing legal help and compensation to air passengers who have experienced a flight delay, cancellation or denied boarding. 	https://skyrefund.com/	@skyrefund	0	https://www.crunchbase.com/organization/skyrefund#section-overview	https://www.linkedin.com/company/skyrefund	https://www.facebook.com/skyrefund	delayed flights refund, denied boarding compensation, cancelled flight compensation, flight delay compensation, claim company, legal help, passenger rights
LegalUp Ltd.	2015	Tel Aviv,Israel	Document Automation	0	0	Document automation software that allows you to seamlessly create customized legal documents.	www.legalup.me	https://twitter.com/LegalUpIL	0	0	0	0	efficient documents creation
LegalUp Ltd	2015	Tel Aviv, Israel	Document Automation	0	0	LegalUp’s software transforms your complex, repetitive legal documents into automated smart wizards that intelligently incorporate your firm’s knowledge and best practices. Say goodbye to the days of ploughing through your files to find the proper wording to cut/paste into a document. Instead, use LegalUp to quickly answer your digital questionnaire. LegalUp’s “smart wizard” will then update all sections to automatically create a perfect tailor-made document.	www.legalup.m	https://twitter.com/LegalUpIL	0	0	0	0	efficient documents creation
AJC Asesor fiscal y contable en Madrid	2013	Madrid	Unknown	0	0	Economista asesor fiscal, presta servicios de asesoramiento fiscal y presentación de impuestos a empresas, autónomos y particulares	https://fiscalmadrid.com/	0	0	0	0	0	asesoria fiscal
LegalFAB Private Limited	2016	Singapore	Document Automation	0	0	LegalFAB aims to revolutionise the delivery of legal services and the way businesses transact. Our solutions are used by both law firms and businesses to streamline the drafting process, enhance collaboration, and better manage transaction workflow on a distributed ledger platform. In 2018, LegalFAB won the TechLaw.Fest Hackathon organised by the Singapore Academy of Law and Personal Data Protection Commission of Singapore with its leading digital signature blockchain solution and was selected for the inaugural Infocomm Media Development Authority blockchain challenge.  	legalfab.com	@legalfabdotcom	0	0	0	0	quorum, distributed ledger, contract management, drafting, document automation
SAJ ADV - Software Jurídico	2015	Florianópolis - SC - Brazil	Practice Management	0	0	Created in 2013, SAJ ADV is a spin off from Softplan Planejamento e Sistemas Ltda the biggest Software provider for the Brazilian Justice. Our mission is to make a difference in the life of organisations and a people. SAJ Adv is a solution for legal practice management that helps lawyer’s to improve their productivity in daily tasks like case, client, finance and team management. With years of experience in case management, tasks automation and system integrations we are able to deliver to our clients court notifications, task and document suggestion based on AI. We believe that our solutions helps the access to the justice and improve the society.	https://www.sajadv.com.br/	@sajadvonline	0	0	0	0	legal software, legal management solution
Eigen Technologies	2014	London, United Kingdom	Document Automation	0	0	Eigen is a research-led artificial intelligence company based in London and New York. Our mission is to help individuals and organizations make the right decisions, and we do this by unlocking the value of their qualitative data.  Eigen automates the extraction and classification of information from documents. Our simple, flexible Natural Language Processing (NLP) technology accurately extracts information from diverse types of documents at scale and can be integrated into our clients’ workflows. We use state-of-the-art machine learning algorithms to recognize patterns in text and give accurate answers to unique questions. This enables our clients to use data in new ways to make the right business decisions: driving down costs, finding opportunities, calculating risks, and meeting regulatory requirements.  Founded in 2014, our clients include some of the most respected names in finance, law, and professional services. As a research-led company, we translate the latest methodologies from applied physics, mathematics and machine learning into the technology that underpins our product.	www.eigentech.com	@Eigen_Tech	angel.co/eigen-technologies/jobs	www.crunchbase.com/organization/eigen-technologies	https://www.linkedin.com/company/5380477/ 	https://www.facebook.com/eigentech/ 	contracts, machine learning, document automation
Smith.ai	0	Palo Alto, California, United States	0	0	0	Smith.ai is a superior call answering and intake service for small and solo businesses.	https://smith.ai/	https://twitter.com/smithdotai	0	https://www.crunchbase.com/organization/smith-ai	https://www.linkedin.com/company/smith-ai/	https://www.facebook.com/virtualreceptionists/	Information Services, Information Technology, Legal, Legal Tech
The Corporation For Form Reform	2017	Toronto	Document Automation	0	0	Our tool enables self-represented litigants, lawyers and legal professionals by removing the complexity associated with determining which court mandated forms are required in any particular situation, and facilitating the completion of these forms. Incorrectly completed court forms are a common challenge for lawyers, legal professionals, and especially for self-represented litigants. We remedy this by providing our users with a simple, easy to use tool.  Our first online tool asks users to respond to simple questions that determine which family law forms will need to be filed with the courts to initiate or respond to family law matters. The questions take a range of scenarios into account, including divorce, child custody and property claims. Based on the user’s response, the tool asks only for the appropriate information the user will need to provide in order to complete the form properly. If a user needs to file multiple forms, the tool autofills answers to questions repeated on subsequent forms. Once the forms are completed, they're available to download or fax.   The tool is accompanied by a free guide called Common Sense Guide To Divorce in Ontario. The guide aims to help people better understand and cope with the stress of divorce and separation, giving some support to what is typically an arduous process.  Currently, the service is available to users in Ontario, Canada. In 2019 we will be offering the service in US jurisdictions, as well as expanding to other areas of law. 	https://www.ontariodivorceresource.ca/	na	na	na	0	0	, usability, a2j, automation, family law
Texas Trust Home Loans	2002	 4100 Spring Valley Rd #770, Dallas, TX 75244	Compliance	0	0	Texas Trust Home Loans is a direct online mortgage lender which beliefs in providing a fast, transparent, and online mortgage experience backed by customer service excellence.  	https://www.texastrustloans.com/	0	0	0	0	0	texas trust home loans
Pravoved.ru	0	Saint Petersburg, Saint Petersburg City, Russian Federation	0	0	0	Pravoved is a legal tech company that provides legal service for individuals and creates innovative technologies for business	https://pravoved.ru		0	https://www.crunchbase.com/organization/pravoved-ru		https://www.facebook.com/pravoved.ru/	Artificial Intelligence, Consulting, Legal, Legal Tech, Professional Services
OSOME	2017	Singapore	Practice Management	0	0	Osome provides a white-label solution for legal and corporate secretary companies. The solution allows providing Company Incorporation, Corporate Secretary, Accounting, Immigration services in Singapore. Osome is an online service that works 24/7, so you can set up a company in Singapore, manage the compliance, and apply for visas through a secure portal remotely. 	https://osome.com	https://twitter.com/ReallyOsome	https://angel.co/osome	https://www.crunchbase.com/organization/osome-2	https://www.linkedin.com/company/13372182/	https://www.facebook.com/ReallyOsome/	0
Legalbox.io	2016	Toronto, Canada	Practice Management	0	0	Legalbox simplifies the way to get legal tasks done through a web-based platform with a minimalist user interface and boards to make your workflow visual and efficient, where lawyers can rely on technology to organize what, when and how things have to be done to moving forward each case. 	legalbox.io	0	0	https://www.crunchbase.com/organization/legalbox-io	0	0	agile
PREDICTICE	2016	Paris	Legal Research	0	0	Predictice is a SaaS platform that delivers real time analytics to law professionals helping them save time in their legal research and boost performance & customer satisfaction 🚀	www.predictice.com	https://twitter.com/predictice?lang=fr	0	https://www.crunchbase.com/organization/predictice	0	0	legal analytics, legal research
LawCloud	0	New York, New York, United States	0	0	0	LawCloud offers an integrated library of user-friendly legal documents that makes legal easier and more efficient.	https://www.lawcloud.co/		0	https://www.crunchbase.com/organization/idisclose	https://www.linkedin.com/company/idisclose/		Crowdfunding, Document Management, Finance, Legal, Legal Tech, Security
Onit	2011	Houston, TX	Practice Management -	Unknown	Unknown	Helps corporate legal departments efficiently optimize and automate their work processes from contract management to e-discovery.	https://www.onit.com/	@Onitapps	0	https://www.crunchbase.com/organization/onit	http://www.linkedin.com/company/797386	http://www.facebook.com/Onit/282601019200	0
Josef	0	Melbourne, Victoria, Australia	0	0	0	Josef is a legal platform that empowers lawyers to automate, build, and launch their own legal chatbots or services.	https://joseflegal.com	https://twitter.com/joseflegal	0	https://www.crunchbase.com/organization/josef	https://www.linkedin.com/company/joseflegal		Legal, Legal Tech, Software
LawLinq, Inc.	2013	Los Angeles, CA	Marketplace	0	0	California State Bar Certified- Lawyer Referral Service. Connecting clients with qualified attorneys across the state of California.	www.lawlinq.com	0	0	0	0	0	0
MYFLYRIGHT	0	Hamburg, Hamburg, Germany	0	0	0	MYFLYRIGHT is a legal technology service company for delayed and cancelled flights.	https://myflyright.com/	https://twitter.com/MYFLYRIGHTDE	0	https://www.crunchbase.com/organization/myflyright	https://www.linkedin.com/company/myflyright-gmbh/	https://www.facebook.com/myflyright	Information Technology, Insurance, Legal Tech, Travel
ESCRIBA AG	1997	Berlin, GE	Document Automation	0	0	Automation software for document intense processes in all industries and business units and across all company sizes.	www.escriba.de	0	0	0	0	0	business application market place, business process management platform, case management platform, contract automation, document automation
LeReTo | Legal Research Tool	2016	Vienna, Austria	Legal Research -	Unknown	Unknown	LeReTo automates legal research by connecting sources cited in documents with different content databases, including laws, court decisions and literature.   Currently LeReTo has two tools available – an Online Viewer and a Word Plugin.  Both versions come with an attachment convolute function, which allows the automatic download of the original document and all the sources cited within.  So you get ONE smart document – ready to revise before an upcoming court hearing, to share with colleagues or send to your client. 	www.lereto.at	@LeReTo_	0	0	0	0	legal research tool, citation and references
Avtal24	0	Stockholm, Stockholms Lan, Sweden	0	0	0	Part of the Lexly group	0	0	0	https://www.crunchbase.com/organization/avtal24	0	0	Apps, Internet, Law Enforcement, Legal, Legal Tech
Reasoning Technology	0	Austin, Texas, United States	0	0	0	Reasoning Technology was founded in 2009 in Austin, Texas.	http://www.reasoningtechnology.com/		0	https://www.crunchbase.com/organization/reasoning-technology	https://www.linkedin.com/company/reasoning-technology/		Advice, Consulting, Information Technology, Legal, Legal Tech
Syntexys	0	Pleasanton, California, United States	0	0	0	Syntexys uses machine learning and statistical natural language processing to provide business insights.	https://syntexys.com/	https://twitter.com/syntexys	0	https://www.crunchbase.com/organization/syntexys	https://www.linkedin.com/company/syntexys/		Enterprise Software, Information Technology, Legal, Legal Tech
DIGURA	0	Aalborg, Nordjylland, Denmark	0	0	0	A legaltech offering tenants fast, digital and reliable legal assistance	https://www.digura.dk/		0	https://www.crunchbase.com/organization/digura	https://www.linkedin.com/company/digura/	https://www.facebook.com/DiguraDK/	Consulting, Information Technology, Legal, Legal Tech, Software
SiËSDE Dispute Resolution Technologies	2016	Toronto CANADA	Online Dispute Resolution	0	0	SIËSDE DISPUTE RESOLUTION TECHNOLOGIES is an ODR Research and Development company, initiated as a subsidiary of an established Family Law ADR (mediation) Firm and working in collaboration with The National Research Council of Canada, the Ontario Centres of Excellence and IBM Canada.   SIËSDE works exclusively in Family Law ODR Research and Development, focussing specifically on tech-based dispute resolution solutions for inherent pain points that are inevitably found in other online court, professional and client ODR systems. In this, SIËSDE has developed very specific ODR products that integrate into other ODR Systems to remove barriers, simplifies processes and better moves users through online legal disputes. 	www.siesde.com	0	0	0	0	0	0
Capiche Capital Technologies Corporation	2015	Vancouver, British Columbia, Canada	Document Automation	0	0	Capiche brings corporate finance and equity management online, replacing the inefficient and costly manual, paper-based process.	capiche.io	@CapicheCapital	https://angel.co/capiche-capital-technologies	https://www.crunchbase.com/organization/capiche-capital-technologies-corporation#section-overview	0	0	0
E-Startup India	0	New Delhi, Delhi, India	0	0	0	E-Startup India is a CA, CS, Lawyer professional firm driving towards integration of technology with traditional practices.	https://www.e-startupindia.com/	https://twitter.com/e_STARTUP_India	0	https://www.crunchbase.com/organization/e-startup-india	https://www.linkedin.com/company/e-startupindia/	https://www.facebook.com/estartupindia/	Consulting, Information Technology, Legal, Legal Tech, Software
Hotspot Law	0	New York, New York, United States	0	0	0	Hotspot Law allows consumers to book a free phone consultation with highly-rated attorneys in their area, instantly.	https://hotspotlaw.com/	https://www.twitter.com/hotspotlaw	0	https://www.crunchbase.com/organization/hotspot-law	https://www.linkedin.com/company/hotspotlaw/	https://www.facebook.com/hotspotlaw/	Information Technology, Internet, Legal, Legal Tech, Software
Steinfeld Legal	0	Kraków, Malopolskie, Poland	0	0	0	Steinfeld Legal provide high quality service in the field of legal big data analysis.	https://steinfeldlegal.com/		0	https://www.crunchbase.com/organization/steinfeld-legal	https://www.linkedin.com/company/steinfeld-legal/	https://www.facebook.com/steinfeldlegal/	Analytics, Big Data, Legal, Legal Tech
SpeechWrite digital	2004	Birmingham, UK	Document Automation	0	0	SpeechWrite Digital is a full solution provider specialising in workflow solutions, digital dictation, voice recognition and PDF solutions.  Our practical technology, sophisticated yet simple, allows you to enhance your working environment and simply work smarter.  With a focus on the future, our current solutions are adapting to an increasingly flexible way of working; Cloud is at the core of our offerings	www.speechwrite.com	speechwrite_com	0	0	0	0	0
DealMaker	0	Toronto, Ontario, Canada	0	0	0	DealMaker is a cloud-based platform that drastically eliminates friction in the capital-raising process.	https://dealmaker.tech/	https://twitter.com/dealmakertech	0	https://www.crunchbase.com/organization/dealmaker	https://linkedin.com/company/dealmakertech/	https://facebook.com/dealmakertech/	Angel Investment, Finance, FinTech, Impact Investing, Legal, Legal Tech, Software
Avokaado.com OY	2016	Tallinn/Estonia	Document Automation	0	0	AI powered contract automation for law firms and enterprises. Enables law firms to launch easily online legal services. Enterprises have access to automated model contracts, can easily edit, draft, share and sign contracts all in one platform, saving the huge cost and time spend on contract processing traditional way.	https://avokaado.com/	https://twitter.com/avokaadoestonia	https://angel.co/avokaado	https://www.crunchbase.com/organization/avokaado	0	0	0
ClientSherpa	2018	Portsmouth, NH	Practice Management	0	0	ClientSherpa is the easiest way for solos and small firms to automate their intake process. New clients can book consultations (including payment), fill out secure intake forms, sign fee agreements, and you get all of that information sent directly to your case management provider of choice.	https://clientSherpa.com	@ClientSherpa	0	0	0	0	e-signature, forms, booking, intake
JUDY	2018	Lagos, Nigeria	Legal Research	0	0	Legal Research for Commonwealth Lawyers in Nigeria, Ghana, Kenya and South Africa.	www.judy.legal	@judytechnology	0	https://www.crunchbase.com/organization/judy	http://linkedin.com/company/judytechnology/	https://www.facebook.com/judytechnology	0
Emérita Legal	2017	Cidade da Cultura, s/n 15707 Santiago de Compostela	Analytics	0	0	En Emérita Legal combinamos la BigData judicial con la Inteligencia Artificial para proporcionar una ventaja clave a abogados y usuarios de servicios legales. A través de nuestra  herramienta de Analítica Judicial avanzada extraemos datos no disponibles hasta ahora sobre abogados, jueces, partes y de las áreas del derecho en sí, procedentes del análisis de millones de resoluciones judiciales.  Con Emérita Legal los profesionales y los usuarios pueden, por primera vez, tomar sus decisiones legales basándose en datos objetivos, y no en opiniones.  Proporcionamos a los usuarios de servicios legales información objetiva sobre la que basar sus decisiones en la contratación de abogados, un aspecto crítico para el éxito de sus demandas judiciales.   Al mismo tiempo, proporcionamos a los abogados una diferenciación ganada, y no pagada, derivada de su trayectoria profesional, así como información que les permite optimizar la toma de decisiones estratégicas en sus procesos judiciales y de negocio, haciéndolos más eficaces y competitivos.	https://www.emerita.legal/	https://twitter.com/emeritalegal	0	https://www.crunchbase.com/organization/emérita-legal?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/emeritalegal/	https://www.facebook.com/emeritalegal/	legaltech bigdata
Veratech Intelligence Private Limited	2019 (Earlier LLP - 2016)	Gurgaon, Haryana, India	Analytics	0	0	We build the most comprehensive profile of Indian companies that help lawyer identify unchecked risk, red flags and compliance lapses.	https://www.veratech.in/	0	https://angel.co/company/veratech-3	0	0	0	risk analysis, legal research, analytics
Trustbot Software Inc.	0		0	0	0	Non-disclosure as a service	https://trustbot.io	https://twitter.com/TheTrustbot	0	https://www.crunchbase.com/organization/trustbot-software-inc	https://www.linkedin.com/company/trustbot/		Business Development, Human Resources, Legal Tech, Procurement, Productivity Tools, Sales, Sales Automation
Legal Tech Store	2019	Paris, France	Marketplace	0	0	 Marketplace launched by the French network Legal Tech Lawyer, referencing the best solutions for Legal professionals and entrepreneurs.  The solutions offered are selected by a committee of experts in the field of Legal Tech, with a special focus on security and compliance.  The customers have access to centralized information, allowing comparison of myriad available products. Guided by a virtual assistant, they will be able to equip themselves with a bespoke ensemble of Legal Tech solutions adapted especially to their needs. 	https://www.legaltech.store	@LegalTechStore	0	0	0	0	label, best solutions, marketplace
Discovery Genie LLC	2017	Denver, CO	E-Discovery -	Unknown	Unknown	Discovery Genie is a document production platform for small firms and/or small cases involving 35,000 pages of production or less, where full-blown eDiscovery platform is not warranted. Discovery Genie automates conversion to PDF, Bates numbering and indexing, integrating document metadata with the user's review notes. The Genie saves 75-90% of the cost of manual production while providing valuable indexes to locate evidence in real time.  	www.DiscoveryGenie.com	@discovery_genie	0	0	0	0	ediscovery, small firms, small cases, document production
