Status	name	date	hq	US based?	category	audience	model	description	main_url	twitter_url	angellist_url	crunchbase_url	linkedin_url	facebook_url	tags	status
B	LawMeets	2011	Glenside, PA	x	Legal Education	Service Providers	Legal Service Using Tech	Practical Learning for Aspiring and Practicing Lawyers	http://www.lawmeets.com/	https://twitter.com/LawMeets	n/a	https://www.crunchbase.com/organization/lawmeets	https://www.linkedin.com/company/law-meets-sports	https://www.facebook.com/LawMeets	legal education, continuing legal educaation	active
B	LawTrades	2013	New York, New York, United States	x	Marketplace	Individuals	Legal Service Using Tech	LawTrades is an online message-based platform that allows anyone to seamlessly find, hire, and work with lawyers.	https://www.lawtrades.com/	https://twitter.com/lawtrades?lang=en	https://angel.co/company/lawtrades	https://www.crunchbase.com/organization/lawtrades	http://www.linkedin.com/company/lawtrades-com	http://www.facebook.com/lawtrades	Information Technology, Intellectual Property, Legal, Legal Tech, Marketplace, Software, Web Apps	active
B	Lawyaw	2016	San Francisco, CA	x	Document Automation	Individuals	Legal Tech	Founded by a law firm partner and a Google search engineer, Lawyaw brings together a brilliant and diverse team of attorneys, computer scientists, social scientists, designers, linguists, and industry veterans to build the most intelligent, powerful, and intuitive drafting platform in the world.	https://www.lawyaw.com/	https://twitter.com/goLawyaw	n/a	https://www.crunchbase.com/organization/lawyaw	https://www.linkedin.com/company/mystacks-inc./	https://www.facebook.com/lawyawlegalai/	document automation, contracts, drafting,	active
	Caseflex	2012	New York, NY, USA		Legal Research	Service Providers	Legal Service Using Tech	Next Generation Legal Research	http://caseflex.com/	https://twitter.com/caseflex1/media	n/a	http://www.crunchbase.com/organization/litigain	n/a	https://www.facebook.com/CaseFlex1	research	inactive
B	Lawyer.com	2008	Basking Ridge, New Jersey, United States	x	Marketplace	n/a	n/a	Lawyer is an online Lawyer matching service & directory.	https://www.lawyer.com/	https://twitter.com/lawyer	https://angel.co/r/remote-friendly/lawyer/jobs	https://www.crunchbase.com/organization/lawyer-com	https://www.linkedin.com/company/lawyer-com/	http://www.facebook.com/lawyerdotcom/	Information Technology, Legal, Legal Tech, Marketing	active
	Caseflow	2012	Austin, Texas, United States		Practice Management	n/a	n/a	Caseflow restructures the way legal businesses work, focusing on personal injury lawyers in the first step.	https://caseflow.co	n/a	n/a	https://www.crunchbase.com/organization/caseflow	https://au.linkedin.com/company/caseflow	n/a	Business Development, Legal, Legal Tech, Management Consulting	inactive
	Casefunder	2014	Adelaide		MarketPlace	n/a	n/a	Crowdfunding legal costs.	http://www.casefunder.org/	https://twitter.com/casefunder	https://angel.co/casefunder	n/a	https://www.linkedin.com/company/case-funding-inc	https://www.facebook.com/casefunder	n/a	inactive
B	LawZam	2012	Hermosa Beach, California, United States	x	Marketplace	Individuals	Legal Service Using Tech	LawZam is a nationwide network of attorneys providing online legal consultations	https://www.lawzam.com/	https://twitter.com/lawzam?lang=en	https://angel.co/company/lawzam/jobs/563152-full-stack-developer	https://www.crunchbase.com/organization/lawzam	https://www.linkedin.com/company/lawzam-llc	https://www.facebook.com/LawZam	Internet, Legal, Legal Tech, Service Industry	active
	CaseGuide, Inc. DBA Spire Technical Services	n/a	Orlando, Florida, United States		Marketplace	n/a	n/a	Spire Tech Services provides data science and automation services to Spire Law, a corporate and employment law firm based in Orlando, FL.	https://www.spirelawfirm.com	n/a	n/a	https://www.crunchbase.com/organization/jet-law	n/a	https://www.facebook.com/CaseGuide/	Employment, Legal, Legal Tech	inactive
	CaseHub	2015	London, England, United Kingdom		Marketplace	n/a	n/a	CaseHub crowdsources consumer legal battles and makes the legal system democratic.	https://casehub.co	https://twitter.com/casehub?lang=en	https://angel.co/company/casehub	https://www.crunchbase.com/organization/casehub	https://www.linkedin.com/company/casehub	n/a	Crowdsourcing, Finance, Law Enforcement, Legal, Legal Tech	inactive
B	LeasePilot	2015	Boston, Massachusetts, United States	x	Document Automation	n/a	n/a	LeasePilot develops software solutions for commercial real estate lease drafting and revision.	https://leasepilot.co/about-us/	https://twitter.com/theleasepilot?lang=en	https://angel.co/company/gadfly-legal-technologies	https://www.crunchbase.com/organization/leasepilot	https://www.linkedin.com/company/leasepilot/	https://www.facebook.com/LeasePilot/	Leasing, Legal, Legal Tech, Real Estate, Software	active
B	Legal Equalizer	2015	Atlanta, Georgia, United States	x	Marketplace	n/a	n/a	Legal Equalizer is an app that records your encounters with Police and provides information on your legal rights.	https://www.legaleqapp.com	n/a	https://angel.co/company/legal-equalizer-1/jobs	https://www.crunchbase.com/organization/legal-equalizer	https://www.linkedin.com/company/legalequalizer%C2%AE/about/	https://www.facebook.com/LegalEqualizer	Consulting, Legal, Legal Tech, Mobile Apps, Non Profit	active
B	Legal Robot	2015	Vallejo, California, United States	x	Analytics	n/a	n/a	Legal Robot uses machine learning techniques like deep learning to understand legal language.	https://legalrobot.com/	https://twitter.com/legalrobot?lang=en	https://angel.co/company/legal-robot	https://www.crunchbase.com/organization/legal-robot	https://www.linkedin.com/company/legal-robot	https://www.facebook.com/LegalRobot?_rdr=p	Artificial Intelligence, Legal, Legal Tech, Machine Learning	active
B	Legal.io	2014	San Francisco, California, United States	x	Marketplace	n/a	n/a	Legal.io is used by organizations and professionals to deliver legal services seamlessly, from Intake to Outcome.	https://www.legal.io/	https://twitter.com/Legal_io	https://angel.co/company/legalio	https://www.crunchbase.com/organization/legal-io	https://www.linkedin.com/company/legal-io	https://www.facebook.com/legalio/	Legal, Legal Tech	active
	CaseRails	2013	New York, New York, United States		Document Automation	Service Providers	Legal Tech	CaseRails is an enterprise software startup focused on improving the legal document workflow.	http://www.caserails.com	https://twitter.com/caserails?lang=en	https://angel.co/company/caserails	https://www.crunchbase.com/organization/caserails	http://www.linkedin.com/company/caserails	http://www.facebook.com/CaseRails	Document Management, Document Preparation, Information Services, Legal, Legal Tech, Software	inactive
B	LegalClick	2014	Miami Beach, FL, USA	x	Marketplace	n/a	n/a	Marketplace	https://www.legalclick.com	https://twitter.com/legalclick?lang=en	https://angel.co/company/legalclick	https://www.crunchbase.com/organization/legalclick	https://www.linkedin.com/company/legalclick/about/	https://www.facebook.com/LegalClickApp	n/a	active
B	LegalServer	2001	Chicago, Illinois, United States	x	Practice Management	n/a	n/a	LegalServer is a web-based case management platform for the legal aid community.	https://www.legalserver.org/	https://twitter.com/legalserver?lang=en	n/a	https://www.crunchbase.com/organization/legalserver	https://www.linkedin.com/company/legalserver/	https://www.facebook.com/LegalServer/	Information Services, Legal, Legal Tech, Software	active
B	LegalSifter	2013	Pittsburgh	x	Analytics	Service Providers	Legal Tech	LegalSifter reviews contracts in a minute or two using artificial intelligence and the advice of a client’s lawyers and leaders. Clients start by uploading draft contracts that they are negotiating, particularly those written on other party’s paper. Sifters – software trained to read text that learns over time – review the draft contract and identify important legal and business concepts that demand attention or are missing entirely. The Sifters trigger Help Text, in-context advice tailored to the client’s business and negotiation position.	http://www.legalsifter.com	https://twitter.com/LegalSifter	https://angel.co/legalsifter	https://www.crunchbase.com/organization/legalsifter	http://www.linkedin.com/company/legalsifter	https://www.facebook.com/legalsifter/	document review, contract automation, contract review	active
B	LegalZoom.com	2011	Glendale, California, United States	x	Marketplace	n/a	n/a	LegalZoom is a technology platform giving access to professional legal advice so people can protect what matters most.	https://www.legalzoom.com/	https://twitter.com/LegalZoom	https://angel.co/company/legalzoom-com/funding	https://www.crunchbase.com/organization/legalzoom-com	http://www.linkedin.com/company/legalzoom	http://www.facebook.com/LegalZoom	Consulting, Legal, Legal Tech, Professional Services	active
B	Lexbe	2013	Austin, TX, USA	x	E-Discovery	n/a	n/a	E-discovery	https://www.lexbe.com	https://twitter.com/lexbediscovery?lang=en	n/a	https://www.crunchbase.com/organization/lexbe	https://www.linkedin.com/company/lexbe?trk=biz-companies-cym	https://www.facebook.com/LexbeDiscovery/	n/a	active
B	LexBlog	2008	Seattle, WA, USA	x	Practice Management	n/a	n/a	Practice Management	https://www.lexblog.com	https://twitter.com/LexBlog	n/a	https://www.crunchbase.com/organization/lexblog	https://www.linkedin.com/company/lexblog-inc-	https://www.facebook.com/330099073675686	n/a	active
B	LexisNexis	1970	Global	x	Legal Research	n/a	n/a	LexisNexis is a leading global provider of content-enabled workflow solutions designed specifically for professionals in the legal, risk management, corporate, government, law enforcement, accounting, and academic markets.	http://www.lexisnexis.com	https://twitter.com/LexisNexis	https://angel.co/company/lexisnexis	https://www.crunchbase.com/organization/lexisnexis	https://www.linkedin.com/company/lexisnexis/	https://www.facebook.com/lexisnexisus/	n/a	active
B	LinkSquares			x												
B	Litimetrics			x												
B	LLM, Inc.			x												
B	Logikcull			x												
	ChirpCase	2016	Los Angeles		Practice Management	n/a	n/a	Designing a better way for lawyers and their clients to work together	http://www.chirpcase.com/	https://twitter.com/chirpcase?lang=en	https://angel.co/chirpcase	n/a	n/a	https://www.facebook.com/chirpcases/	n/a	inactive
B	Manzama	1900	Bend, Oregon, United States	x	E-Discovery	n/a	n/a	Manzama is a provider of social media listening and monitoring platforms for service professionals.	https://manzama.com/	https://twitter.com/manzamainc?lang=en	https://angel.co/company/manzama	https://www.crunchbase.com/organization/manzama	http://www.linkedin.com/company/manzama	https://www.facebook.com/manzamainc	Business Intelligence, Enterprise Software, Legal, Legal Tech, Professional Services, Social	active
B	MaxVal	2003	Los Altos, CA	x	Analytics	n/a	n/a	MaxVal develops cutting edge legaltech solutions for the IP community. MaxVal's premier product, SymphonyIAM brings all facets of IP management onto one stage. With powerful workflow automation and unprecedented access to global patent data, SymphonyIAM helps you elevate your intellectual asset management.	https://www.symphonyIAM.com	https://twitter.com/maxval_?lang=en	https://angel.co/company/maxval-technologies	https://www.crunchbase.com/organization/maxval-group-inc	https://www.linkedin.com/company/maxval-group-inc.	https://www.facebook.com/MaxValGroup	patent, ip, iam, ipms, analytics, data, ip management	active
	Cited	2014	Los Angeles, California, United States		Document Automation	n/a	n/a	Cited offers a mobile app that allows users to submit parking citations to be contested by Cited's team of representatives.	http://citedapp.com	n/a	n/a	https://www.crunchbase.com/organization/cited	https://www.linkedin.com/company/cited	n/a	Document Preparation, Legal, Legal Tech, Mobile Apps, Parking	inactive
B	Merus, Inc.	2008	Oakland, California, United States	x	Practice Management	n/a	n/a	Merus helps attorneys, paralegals, and legal staff provide better results to their clientele.	https://meruscase.com	@meruscase	https://angel.co/meruscase	https://www.crunchbase.com/organization/merus-inc	https://www.linkedin.com/company/merus	https://www.facebook.com/public/Merus?page=5	Cloud Computing, Legal, Legal Tech, SaaS, Software	active
B	Mobile Helix, Inc.	2012	Mountain View, CA	x	Practice Management	n/a	n/a	Makers of the LINK encrypted app for lawyers. Lawyers can now work with email, documents, DMS, and access the firm portal from smartphones and tablets. It's easy to compare docs, edit a doc, check it into DMS, send a redline, annotate a PDF, and more, securely.	https://www.mobilehelix.com	@mobilehelix.com	n/a	https://www.crunchbase.com/organization/mobile-helix-inc#/entity	https://www.linkedin.com/company/mobile-helix	https://www.facebook.com/helixmobilewellness/	mobile, security, dms, sharepoint, email	active
	Civil Informer	2016	Livermore		Marketplace	n/a	n/a	Level the Legal Industry with Artificial Intelligence	n/a	n/a	https://angel.co/civil-informer	n/a	n/a	https://www.facebook.com/pages/Civil-Informer/536126616564845	n/a	inactive
	Civil Soot	2015	Houston, Texas, United States		Document Automation	n/a	n/a	Civil Soot provides resources and tools for legal professionals and pro se litigants.	https://civilsoot.com	https://twitter.com/civil?lang=en	n/a	https://www.crunchbase.com/organization/civil-soot	https://www.linkedin.com/company/civil-soot/	n/a	Document Management, Information Services, Legal, Legal Tech, Marketing, Professional Services, Security	inactive
B	MyCase	2009	Goleta, California, United States	x	Marketplace	Service Providers	Legal Tech	MyCase an appfolio company that offers web-based legal practice management software for the modern law firm.	https://www.mycase.com/	https://twitter.com/MyCaseInc	https://angel.co/company/mycase	https://www.crunchbase.com/organization/mycase	https://www.linkedin.com/company/mycase	https://www.facebook.com/MyCase	Billing, Consulting, Document Management, Legal, Legal Tech, Professional Services, Software	active
	Claim Kit	1900	Overland Park, KS		Document Automation	n/a	n/a	No description yet	https://www.claimkit.com	n/a	n/a	https://www.crunchbase.com/organization/claimkit	n/a	n/a	n/a	acquired
B	Neota Logic	2010	New York, New York, United States	x	Practice Management	Companies	Legal Service Using Tech	Neota Logic develops an artificial intelligence software platform for legal and compliance sectors.	https://www.neotalogic.com/	https://twitter.com/NeotaLogic	n/a	https://www.crunchbase.com/organization/neota-logic	https://www.linkedin.com/company/neota-logic-inc/	https://www.facebook.com/NeotaLogic/	Artificial Intelligence, Information Technology, Legal, Legal Tech, Software	active
B	New Media Legal Publishing, Inc.	2014	Los Angeles, CA, USA	x	Legal Education	n/a	n/a	These programs are used by attorneys to help prepare their clients to testify in depositions. We also have a growing library of high-quality, innovative and serialized training programs distributed through West LegalEdcenter, the leading on-line minimum continuing legal education (ÛÏMCLEÛ) platform for attorneys, and for which we charge users a premium price.	http://www.newmedialegal.com/	n/a	https://angel.co/company/new-media-legal-publishing-2	https://www.crunchbase.com/organization/new-media-legal-publishing	https://www.linkedin.com/company/new-media-legal-publishing-inc.	https://www.facebook.com/New-Media-Legal-Publishing-Inc-146387922061007/about/	n/a	active
	ClaimKit	n/a	Overland Park, Kansas, United States		E-Discovery	n/a	n/a	ClaimKit is a data collection and review guru for the insurance and legal industries.	https://www.riskgenius.com	https://twitter.com/claimkit?lang=eu	https://angel.co/company/claimkit	https://www.crunchbase.com/organization/claimkit	http://www.linkedin.com/company/claimkit-llc	http://www.facebook.com/ClaimKit/info	Construction, Document Management, Information Services, Legal, Legal Tech, Professional Services	inactive
B	NextChapter	2013	Colombus, OH, USA	x	Document Automation	Service Providers	Legal Service Using Tech	Online Bankruptcy Software for Attorneys	http://nextchapterbk.com	https://twitter.com/NextChapterBK	https://angel.co/nextchapter	http://www.crunchbase.com/organization/nextchapter	http://www.linkedin.com/company/nextchapter-inc-	http://www.facebook.com/NextChapterBK	bankruptcy	active
	Clara	n/a	London, England, United Kingdom		Document Automation	n/a	n/a	Your legal command centre: execute agreements, manage your stakeholders, and make more informed decisions, all from a single platform.	https://clara.co	https://twitter.com/claralabs?lang=en	https://angel.co/company/clarahealth	https://www.crunchbase.com/organization/clara-7806	https://linkedin.com/company/claradotco	https://www.facebook.com/public/Clara	Legal, Legal Tech, Venture Capital	acquired
B	NextPoint	2013	Chicago, IL	x	E-Discovery	n/a	n/a	Nextpoint is on-demand software and responsive support to help conquer litigation at a price your clients will love.	http://www.nextpoint.com/	https://twitter.com/Nextpoint	https://angel.co/company/nextpoint	https://www.crunchbase.com/organization/nextpoint	https://www.linkedin.com/company/nextpoint	https://www.facebook.com/NextpointInc/	n/a	active
B	Notarize	2015	Boston, Massachusetts, United States	x	Document Automation	n/a	n/a	Notarize enables users to connect with a commissioned Virginia eNotary public by live video call in the United States.	https://notarize.com	https://twitter.com/notarize?lang=en	https://angel.co/company/notarize	https://www.crunchbase.com/organization/notarize	https://www.linkedin.com/company/notarize/	https://www.facebook.com/notarize/	Apps, Legal, Legal Tech, Mobile, Software	active
B	One Legal	n/a	Petaluma, California, United States	x	Practice Management	n/a	n/a	One Legal is a suite of online tools that helps law firms and litigants to connect with the courts and their cases.	https://www.onelegal.com/	https://twitter.com/onelegal?lang=en	https://angel.co/company/one-legal-1/jobs	https://www.crunchbase.com/organization/one-legal-llc	https://www.linkedin.com/company/one-legal-llc/	https://www.facebook.com/OneLegalServices/	Document Management, Legal, Legal Tech, Logistics, Software	active
	Clault	2014	Singapore		Practice Management	n/a	n/a	Clault provides Joyfully Simple File SecurityÛ through our privacy apps Cloak and Kryptos.	https://clault.com	https://twitter.com/clault	https://angel.co/company/clault	https://www.crunchbase.com/organization/clault	https://www.linkedin.com/in/clault-aymar-titi-levis-ba177395	https://www.facebook.com/claultsecure/	n/a	inactive
B	ONE400	2013	Pasadena, CA	x	Marketplace	n/a	n/a	ONE400 is an award winning digital product development and marketing agency that exclusively serves the legal industry. ONE400’s mission is to create and implement next generation technology solutions that allow law firms and legal tech organizations offer services that promote better access to justice, improve the quality of legal services and reach an appropriate audience.	https://one-400.com/	@One_400	https://angel.co/one400	https://www.crunchbase.com/organization/one400	http://www.linkedin.com/company/one-400/	http://www.facebook.com/one400/	law innovation, agency, legal product development	active
	CLAWS'	n/a	n/a		Marketplace	n/a	n/a	n/a	n/a	n/a	n/a	n/a	https://www.linkedin.com/company/claws	n/a	n/a	inactive
B	PacerPro	2011	San Francisco, California, United States	x	Legal Research	Service Providers	Legal Service Using Tech	PacerPro, provides online services for management, annotation, and storage of pacer filings, federal court cases and documents.	https://www.pacerpro.com/	https://twitter.com/pacerpro?lang=en	n/a	https://www.crunchbase.com/organization/pacerpro	https://www.linkedin.com/company/pacerpro/	https://www.facebook.com/pages/PacerPro/1669582916596926	Information Technology, Legal, Legal Tech, SaaS, Software	active
	ClearContract	2014	Seattle, WA, USA		Document Automation	n/a	n/a	Managing contract negotiations is no easy task. Manual tracking and version control, lack of standardization, use of multiple disparate toolsÛ_all of this results in a process that is labor intensive, costly, and leaves the door wide open for mistakes. WeÛªve built a product to minimize risk, reduce the time people spend on tedious work, and maximize the speed at which contracts are executed.	http://www.clearcontract.com/	https://twitter.com/clearcontract?lang=en	https://angel.co/company/clearcontract	https://www.crunchbase.com/organization/clearcontract	https://www.linkedin.com/company/clearnda/	http://www.facebook.com/clearcontract	n/a	inactive
B	PactSafe	2013	Indianapolis	x	Document Automation	Companies	Legal Tech	Manage your website legal agreements	https://pactsafe.com/	https://twitter.com/PactSafe	https://angel.co/company/pactsafe	https://www.crunchbase.com/organization/pactsafe	https://www.linkedin.com/company/3238224	https://www.facebook.com/Pactsafe	management, automation, document generation, terms of service, docuemnts, website terms of service	active
	ClearNDA	2012	Chicago, IL, USA		Document Automation	Companies	Legal Tech	Securely bringing contract negotiations to the cloud	http://www.clearnda.com/	https://twitter.com/@clearnda	https://angel.co/clearnda	http://www.crunchbase.com/organization/clearnda	n/a	n/a	documents, cloud, contracts, web, negotiation	inactive
B	Paladin	2015	New York, NY	x	Practice Management	n/a	n/a	Paladin helps legal teams run more efficient pro bono programs while increasing access to justice. Our platform helps teams seamlessly staff, manage, and track their pro bono engagement, as well as visualize impact and ROI.	https://joinpaladin.com	joinpaladin	https://angel.co/paladin-pbc	https://www.crunchbase.com/organization/paladin-2	https://www.linkedin.com/company/paladin-attachments	https://www.facebook.com/PaladinAttachments	n/a	active
B	Paper Software	2015	New York, New York, United States	x	Analytics	n/a	n/a	Paper Software develops applications for MAC and Microsoft Word.	https://papersoftware.com/	https://twitter.com/papersoftware?lang=en	https://angel.co/company/paperhq	https://www.crunchbase.com/organization/paper-software	https://www.linkedin.com/company/paper-software/	https://www.facebook.com/papersoftware/	Contact Management, Information Technology, Legal, Legal Tech, Software	active
B	Parley Pro	n/a	Los Altos, California, United States	x	Document Automation	n/a	n/a	Parley Pro is a modern contract lifecycle management platform that helps companies create, negotiate and manage smarter contracts faster.	https://parleypro.com/	https://twitter.com/parley_pro?lang=en	https://angel.co/company/parley-pro-1	https://www.crunchbase.com/organization/parley-pro	https://www.linkedin.com/company/parley-pro-inc-/	https://www.facebook.com/ParleyPro.Inc/	B2B, Contact Management, Document Management, Legal Tech, SaaS, Software	active
	Clerical	2018	Centreville, VA		Document Automation	n/a	n/a	The expert systems platform	https://clerical.ai	@clericalai	https://angel.co/company/clerical-1	https://www.crunchbase.com/organization/clerical	https://www.linkedin.com/company/clerical/	https://www.facebook.com/clericalai	expert systems	acquired
B	Patdek Software	2014	Arlington, Virginia, United States	x	Legal Research	n/a	n/a	Patdek Software is a web-based solutions that enables individuals to find, markup, and share patent documents.	https://www.patdek.com/	n/a	https://angel.co/company/patdek-software-1	https://www.crunchbase.com/organization/patdek	https://www.linkedin.com/company/patdek-software-llc/	n/a	Enterprise Software, Intellectual Property, Legal, Legal Tech, Software	active
B	Patexia Inc.	2014	Santa Monica, California, United States	x	E-Discovery	n/a	n/a	Patexia uses the power of collaboration and technology to open the way for innovation and improve the patent system.	https://www.patexia.com/	https://twitter.com/patexia?lang=en	https://angel.co/company/patexia	https://www.crunchbase.com/organization/patexia	http://www.linkedin.com/company/patexia	http://www.facebook.com/patexia	Crowdsourcing, Intellectual Property, Legal, Legal Tech, Search Engine	active
B	ping, Inc.	2015	Berkeley, CA	x	Practice Management	n/a	n/a	We automate timekeeping for lawyers and provide firm analytics for management.	http://timebyping.com/	@timebyping.com	https://angel.co/ping	https://www.crunchbase.com/organization/ping-6	https://www.linkedin.com/company/ping	n/a	timekeeping and data analytics	active
	ClientSherpa	2018	Portsmouth, NH		Practice Management	n/a	n/a	ClientSherpa is the easiest way for solos and small firms to automate their intake process. New clients can book consultations (including payment), fill out secure intake forms, sign fee agreements, and you get all of that information sent directly to your case management provider of choice.	https://clientSherpa.com	@ClientSherpa	n/a	n/a	n/a	n/a	e-signature, forms, booking, intake	acquired
B	Premonition Analytics	2014	Miami, FL	x	Analytics	Individuals	Legal Tech	Premonition.ai is an Artificial Intelligence system that mines Big Data to find out which Attorneys win before which Judges.	https://premonition.ai	https://twitter.com/Premonition_AI	https://angel.co/company/premonition-io	https://www.crunchbase.com/organization/premonition	https://www.linkedin.com/company/premonition-analytics	https://www.facebook.com/premonitionanalytics/	artificial intelligence, ai, big data, analytics	active
	CliXLEX	2013	New York, NY, USA		Document Automation	n/a	n/a	The first platform of its kind, leveraging M2M, AI, Cloud & EDI to create a meeting point & exchange for the legal, regulatory community - enabling & facilitating efficient, cost-effective transactions such as eFiling	https://clixlex.com	https://twitter.com/clixlex?lang=en	https://angel.co/company/clixlex	https://www.crunchbase.com/organization/clixlex#/entity	http://www.linkedin.com/company/3008185	n/a	n/a	acquired
	CloudLaw	n/a	Traverse City, Michigan, United States		Marketplace	n/a	n/a	CloudLaw is an online legal marketplace where consumers can find a lawyer and lawyers can connect with each other.	http://zeekbeek.com	https://twitter.com/DarkFiberCon	n/a	https://www.crunchbase.com/organization/cloudlaw--zeekbeek-	https://www.linkedin.com/company/zeekbeek	https://www.facebook.com/cloudlawyerscom/	Consumer, Legal, Legal Tech, Marketplace	inactive
B	Priori Legal	2012	New York, New York, United States	x	Marketplace	Individuals	Legal Service Using Tech	Priori Legal is a platform that matches corporate legal departments and high growth companies with exceptional lawyers at discounted rates.	https://www.priorilegal.com/	https://twitter.com/priorilegal?lang=en	https://angel.co/company/priori-legal	https://www.crunchbase.com/organization/priori-legal	http://www.linkedin.com/company/3092843	http://www.facebook.com/PrioriLegal	Information Services, Legal, Legal Tech	active
B	Qualia	2015	San Francisco, California, United States	x	Document Automation	n/a	n/a	Qualia is a cloud-based digital real estate closing platform.	https://www.qualia.com/	https://twitter.com/qualiasoftware	https://angel.co/company/qualialabs	https://www.crunchbase.com/organization/qualia-labs-inc	https://www.linkedin.com/company/qualiasoftware/	https://www.facebook.com/qualiasoftware/	Enterprise Software, Finance, Legal Tech, Real Estate, Software	active
	CLX	2013	New York		Legal Research	n/a	n/a	The cloud-based legal tech for plaintiff personal injury law.	https://www.clx.com	n/a	https://angel.co/company/clx-networks/jobs	https://www.crunchbase.com/organization/clx-communications	https://www.linkedin.com/company/the-centre-for-logistics-excellence	n/a	case management software, personal injury, legal cloud, cloud tech	inactive
B	Quarule	2014	Charlotte, North Carolina, United States	x	E-Discovery	n/a	n/a	Quarule is a smart AI Assistant that automates compliance program management, certification, and controls.	https://www.quarule.com/	https://twitter.com/quaruleinc?lang=en	https://angel.co/company/quarule	https://www.crunchbase.com/organization/quarule	https://www.linkedin.com/company/quarule-inc-/	n/a	Artificial Intelligence, Legal, Legal Tech, Risk Management, Software	active
B	Quimbee	2007	New York, NY, USA	x	Legal Education	Individuals	Legal Service Using Tech	A better way to learn the law.	https://www.quimbee.com/	https://twitter.com/quimbeedotcom	https://angel.co/quimbee	https://www.crunchbase.com/organization/quimbee	https://www.linkedin.com/company/quimbee	https://www.facebook.com/quimbeedotcom	legal education	active
B	Road to Status, LLC	2015	Chicago, IL	x	Document Automation	n/a	n/a	Road To Status provides consumers and legal service providers with high quality, affordable immigration tools that are easy to use, secure, and accessible anywhere. Together, our experienced technologists and fully accredited immigration legal team create world-class products and services that simplify and streamline the processing of complicated immigration forms for the entire legal service supply chain.	https://roadtostatus.com	@roadtostatus	n/a	https://www.crunchbase.com/organization/road-to-status	https://www.linkedin.com/company/road-to-status-llc	n/a	immigration, expert system, consumer-facing, b2c, b2b	active
B	RocketLawyer	2008	San Francisco, CA, USA	x	Document Automation	Individuals	Legal Service Using Tech	Everything you need to make it legal.	https://www.rocketlawyer.com/	https://twitter.com/rocketlawyer	https://angel.co/rocketlawyer	http://www.crunchbase.com/organization/rocketlawyer	https://www.linkedin.com/company/rocket-lawyer-inc	https://www.facebook.com/RocketLawyer/	documents, wills, estates, forms	active
	Common Company	2016	Nowhere		Marketplace	n/a	n/a	Blockchain technology for commercial real estate.	http://www.commonre.com/	n/a	https://angel.co/company/common-living	n/a	https://www.linkedin.com/company/common-living-inc-	n/a	n/a	inactive
B	RocketMatter	2007	Boca Raton, FL, USA	x	Practice Management	Service Providers	Legal Tech	Legal productivity software.	https://www.rocketmatter.com/	https://twitter.com/rocketmatter	https://angel.co/rocket-matter-llc	http://www.crunchbase.com/organization/rocket-matter	https://www.linkedin.com/company/rocket-matter	https://www.facebook.com/Rocket.Matter/	practice management, productivity	active
B	SavvySuit	2014	Orlando, FL	x	----	n/a	n/a	SavvySuit is a software development firm building access to justice technology. We specialize in elegant and minimalist software projects that promote pro bono collaboration, like our product Pro Bono Matters.	https://savvysuit.com	@SavvySuit	n/a	n/a	https://www.linkedin.com/company/savvysuit	https://www.facebook.com/savvysuit/	a2j, probono	active
B	Shoobx	2014	Boston, Massachusetts, United States	x	Document Automation	n/a	n/a	Shoobx is the only comprehensive platform to manage startup corporate legal activity - from incorporation to exit.	https://www.shoobx.com/	https://twitter.com/ShoobxInc	https://angel.co/company/shoobx	https://www.crunchbase.com/organization/shoobx	http://www.linkedin.com/company/shoobx-inc-	http://www.facebook.com/shoobx	Document Management, Document Preparation, Financial Services, Legal, Legal Tech, SaaS	active
	Concis.ly	2015	London		Document Automation	n/a	n/a	Like Visual Studio for Lawyers	http://concis.ly/	https://twitter.com/concis_ly	https://angel.co/concis-ly	n/a	n/a	n/a	n/a	inactive
B	SimpleCitizen	2015	Salt Lake City, UT	x	Document Automation	n/a	n/a	Founded in 2015, SimpleCitizen is a digital immigration and visa solution designed to streamline the pathway to citizenship. As the only truly comprehensive solution, its straightforward process takes applicants from signup to completion, while saving them time and money along the way. Every day, the team works to help people find new opportunities, start new adventures and bring their families together.	http://www.simplecitizen.org/	@simplecitizenus	n/a	https://www.crunchbase.com/organization/simplecitizen	https://www.linkedin.com/company/simplecitizen	https://www.facebook.com/simplecitizenus	b2c	active
B	SimpleLegal	2012	San Francisco, CA, USA	x	Analytics	Companies	Legal Service Using Tech	Make sense of your legal bills	http://www.simplelegal.com	https://twitter.com/@simple_legal	https://angel.co/simplelegal	http://www.crunchbase.com/organization/simplelegal	https://www.linkedin.com/company/simplelegal/	http://www.facebook.com/simplelegalapp/	billing, management	active
B	SimplyAgree	2015	Nashville, Tennessee, United States	x	Document Automation	n/a	n/a	implyAgree is a signature and closing management tool for transactional attorneys.	https://simplyagree.com/	https://twitter.com/simplyagree?lang=en	https://angel.co/company/simplyagree	https://www.crunchbase.com/organization/simplyagree	https://www.linkedin.com/company/simplyagree/	https://www.facebook.com/pages/SimplyAgree/343570112903048	Information Services, Information Technology, Legal, Legal Tech, Software	active
B	SirionLabs	2012	Dublin, CA	x	Document Automation	n/a	n/a	Post-signature contract management platform	http://www.sirionlabs.com	https://twitter.com/sirionlabs?lang=en	https://angel.co/company/sirionlabs	https://www.crunchbase.com/organization/sirionlabs	http://www.linkedin.com/company/sirionlabs	https://www.facebook.com/SirionLabs/	n/a	active
