SUMMARLY	{'status': '0'}
SIËSDE	{'status': '0'}
Acaya	{'status': '0'}
ShakeUp Online	{'status': '0'}
Alba Software	{'status': '0'}
Immortalize	{'status': '0'}
Aleri	{'status': '0'}
Legaline	{'status': '0'}
Africa Legal News	{'status': '0'}
Liquid Litigation Management	{'status': '0'}
AudioCaseFiles	{'status': '0'}
Inheryt	{'status': '1'}
Black Swan Digital Forensics	{'status': '0'}
DocPro	{'status': '0'}
AENVI	{'status': '1'}
Chudnovsky Law	{'status': '0'}
id est avocats	{'status': '0'}
Draftr	{'status': '1'}
Environmental Health Coalition	{'status': '0'}
LEXAI	{'status': '1'}
Coretext	{'status': '0'}
FilingMantra	{'status': '1'}
Jurimetric	{'status': '1'}
Patent Digest	{'status': '0'}
Tod.d: Your Virtual Chief of Staff	{'status': '0'}
Justice Solutions Group	{'status': '0'}
Qrative	{'status': '0'}
JW LEGAL INNOVATION SAS DE CV	{'status': '0'}
InCorp Services	{'status': '0'}
DiJu	{'status': '0'}
Litigation Master	{'status': '1'}
Huttons	{'status': '0'}
Legal Research Center	{'status': '0'}
Planet Data	{'status': '0'}
One Protect	{'status': '0'}
Referent	{'status': '0'}
The Time Billing	{'status': '0'}
Adidem Corporation	{'status': '0'}
Kobi AI	{'status': '2'}
CYW SOLUTIONS	{'status': '0'}
Buddle	{'status': '1'}
SueApp	{'status': '0'}
GGRUS Technologies Private Limited	{'status': '0'}
BGC Brasil	{'status': '0'}
Tvuna Software Industries	{'status': '0'}
Free Legal Aid	{'status': '0'}
Disputec PeaceMaker	{'status': '0'}
Peace Talks Mediation	{'status': '0'}
Bengoshi Talk	{'status': '0'}
Soocasa	{'status': '0'}
Righty	{'status': '0'}
Saxton and Stump	{'status': '0'}
Bis-Tec Technologies	{'status': '0'}
AOS Korea	{'status': '1'}
BlackLetter	{'status': '0'}
Enact Conveyancing	{'status': '0'}
Goodrich & Geist PC	{'status': '0'}
Legal Resolved	{'status': '0'}
Da Vinci Partners LLC	{'status': '0'}
Legable	{'status': '0'}
FP Partner	{'status': '0'}
Noell Consulting Group	{'status': '0'}
VictorAi	{'status': '1'}
Berlin Patten Ebling	{'status': '0'}
PointOFLAW	{'status': '0'}
Stevens & Williamson Attorneys at Law	{'status': '0'}
Softinfo	{'status': '0'}
The Center for Computer-Assisted Legal Instruction	{'status': '0'}
LegaleFacile	{'status': '0'}
Hanrei Times Holdings	{'status': '0'}
We Legalize	{'status': '1'}
Alliance Protection & Investigation	{'status': '0'}
Dimension Informatique Realisations	{'status': '0'}
Migration Agent and Immigration Lawyer Association	{'status': '0'}
Suitup Israel	{'status': '0'}
Escola de Cálculos	{'status': '0'}
London Law Agency	{'status': '0'}
NovaProlink Tecnologia	{'status': '0'}
Buche & Associates Pc	{'status': '0'}
RA MICRO Software	{'status': '0'}
OOO SKB	{'status': '0'}
KeyVision PRO	{'status': '0'}
RealLegal	{'status': '1'}
Law Offices Of Barry K. Rothman	{'status': '1'}
Legalr	{'status': '1'}
Weisberg Friedman & Klapisch	{'status': '0'}
Pope mcglamry	{'status': '0'}
Gepro Software Jurídico	{'status': '1'}
Peters & Peters	{'status': '0'}
Indenizar	{'status': '0'}
Makowski Legal Group	{'status': '0'}
Curtin & Heefner	{'status': '0'}
EDOA	{'status': '0'}
Grinm Advanced Materials	{'status': '0'}
Vance and Larson Law Firm	{'status': '0'}
Puritas Springs Software	{'status': '0'}
Ajudici	{'status': '1'}
D'acordo Mediações	{'status': '0'}
Fowler Hein Cheatwood & Williams	{'status': '0'}
Malgueiro Campos Advocacia	{'status': '0'}
Makaira	{'status': '0'}
Millennium International Patent Law Firm	{'status': '0'}
SL DESK, Smart Legal Solutions	{'status': '0'}
Callahan & Blaine	{'status': '0'}
Plougmann Vingtoft	{'status': '0'}
Rooney Law Firm	{'status': '0'}
Legacy Network	{'status': '1'}
Jiangsu Zhongtian Technology	{'status': '1'}
Privacy Control Center	{'status': '0'}
API Garant	{'status': '0'}
Jacobowitz & Gubits	{'status': '0'}
Pelkey & Pelkey	{'status': '1'}
Management Solutions Consulting	{'status': '0'}
Nominandum	{'status': '0'}
Public Law	{'status': '0'}
dpVUE .images	{'status': '0'}
Steinfeld and Steinfeld	{'status': '0'}
Edgar Law Firm	{'status': '0'}
Prisma Jurídico	{'status': '0'}
Shenzhen Asia Link Technology Development	{'status': '0'}
Law Explorers	{'status': '0'}
The Heir Hunters	{'status': '0'}
Lawfully	{'status': '0'}
Solucionare Logística Jurídica	{'status': '0'}
LIRIS	{'status': '0'}
Law Offices Of J Samuel Worley	{'status': '0'}
Liscentrum Capital	{'status': '0'}
Policastro Law Group	{'status': '0'}
Vision Legal Services	{'status': '0'}
ALTON North America	{'status': '0'}
Global Legal Data	{'status': '0'}
Templars	{'status': '0'}
Choice Legal Group	{'status': '0'}
Cavalcante Advogados	{'status': '0'}
Visionary Legal Technologies	{'status': '0'}
Athelstan	{'status': '0'}
Gallo & Iacovangelo	{'status': '0'}
Sallah Astarita and Cox	{'status': '0'}
Audley Clarke Solicitors	{'status': '0'}
EXPO	{'status': '0'}
Third Dog Software	{'status': '0'}
Kwick Soft Solutions	{'status': '0'}
Carman And Bevington	{'status': '0'}
Fallco	{'status': '0'}
Beau Walker - Marketing Scientist	{'status': '0'}
HELP ME	{'status': '0'}
Case Law Search	{'status': '0'}
Beliveau Law Group	{'status': '0'}
Whiting Consulting	{'status': '0'}
The Pacific Law Group	{'status': '0'}
Hoffberg & Associates	{'status': '0'}
Reyes & Reyes Law Firm	{'status': '0'}
Nomad Being	{'status': '0'}
Mrv Marketing.	{'status': '0'}
Hozelito	{'status': '0'}
Aamicus	{'status': '0'}
Jonathan G Brill Law Firm	{'status': '0'}
Replacement-in-hearing	{'status': '0'}
Wetherington Law Firm, P.C.	{'status': '0'}
Alfavit	{'status': '0'}
LT42	{'status': '0'}
Środkowopomorska Rada Naczelnej Organizacji; Technicznej	{'status': '0'}
Brandnsulting Group	{'status': '0'}
Egloff and Partner Services AG	{'status': '0'}
Rehabilitation Services	{'status': '1'}
Oberholtzer & Filous	{'status': '0'}
ab asesores y administraciones	{'status': '0'}
Ramseier Treuhand	{'status': '0'}
Jureca	{'status': '0'}
Renata Laterza Consultancy	{'status': '0'}
Aquarium | Legal Things	{'status': '1'}
FindResolution - Gestão Estratégica de Conflitos	{'status': '0'}
Processualle Lexjudix	{'status': '1'}
Ella Cheong Hong Kong	{'status': '0'}
PreEmpt.Me	{'status': '0'}
Total Translations	{'status': '0'}
Arbitrate	{'status': '1'}
MAIS JUSTIÇA	{'status': '1'}
Kazan Legal Center	{'status': '0'}
Tsoromokos & Papadopoulos	{'status': '0'}
Sob Demanda	{'status': '1'}
Oliveira Advocacia e Consultoria Jurídica	{'status': '0'}
Ottoni´s Consultoria	{'status': '1'}
Edraftly	{'status': '0'}
LEGAL WIN CONSULTING LLP	{'status': '0'}
lawracle	{'status': '0'}
CLAWS'	{'status': '1'}
